PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Jack Stoll,TE,PHI,CIN,111,48,2,23,2700,0.57,0.2,0,0,0.3,0.3,0.1
Khalil Herbert,RB,CHI,WAS,-135,43.5,-2.5,23,4300,0.99,0.2,0,0.6,0.3,0.9,0.2
Aaron Shampklin,RB,PIT,NYG,-292,36.5,-6.5,21.5,4000,0.62,0.2,0,0.6,0.2,0.8,0.2
Jha'Quan Jackson,WR,TEN,DET,447,45.5,11,17.25,3000,0.49,0.2,0,0,0.4,0.4,0.1
Isaac Guerendo,RB,SF,DAL,-216,46,-4.5,25.25,6100,1.17,0.2,0,1.1,0.3,1.4,0.2
Jaheim Bell,TE,NE,NYJ,275,41.5,7.5,17,2500,0.6,0.2,0,0,0.4,0.4,0.2
Tyreik McAllister,WR,LV,KC,387,41.5,10,15.75,3000,0.55,0.2,0,0.2,0.4,0.6,0.2
Ryan Flournoy,WR,DAL,SF,176,46,4.5,20.75,3000,0.32,0.1,0,0,0.2,0.2,0.1
Allen Robinson,WR,DET,TEN,-622,45.5,-11,28.25,3000,0.34,0.1,0,0,0.2,0.2,0.1
Dylan Laube,RB,LV,KC,387,41.5,10,15.75,4000,0.52,0.1,0,0.3,0.3,0.6,0.2
Patrick Taylor,RB,SF,DAL,-216,46,-4.5,25.25,4600,0.33,0.1,0,0.2,0.2,0.4,0.1
Ihmir Smith-Marsette,WR,NYG,PIT,233,36.5,6.5,15,3000,0.27,0.1,0,0,0.2,0.2,0.1
Dallin Holker,TE,NO,LAC,277,40,7.5,16.25,2500,0.15,0.1,0,0,0.1,0.1,0
Casey Washington,WR,ATL,TB,-142,46,-2.5,24.25,3000,0.34,0.1,0,0,0.2,0.2,0.1
Hassan Haskins,RB,LAC,NO,-351,40,-7.5,23.75,4500,0.47,0.1,0,0.6,0.2,0.8,0.2
Hunter Long,TE,LAR,MIN,128,48,3,22.5,2500,0.36,0.1,0,0,0.3,0.3,0.1
Malik Washington,WR,MIA,ARI,-168,46.5,-3,24.75,3000,0.33,0.1,0,0,0.2,0.2,0.1
JaMycal Hasty,RB,NE,NYJ,275,41.5,7.5,17,4500,0.46,0.1,0,0.4,0.2,0.6,0.1
Tip Reiman,TE,ARI,MIA,139,46.5,3,21.75,2500,0.33,0.1,0,0,0.2,0.2,0.1
Tim Jones,WR,JAX,GB,179,49,4.5,22.25,3000,0.4,0.1,0,0,0.2,0.2,0.1
Tanner McLachlan,TE,CIN,PHI,-132,48,-2,25,2500,0.18,0.1,0,0,0.1,0.1,0
Brenden Rice,WR,LAC,NO,-351,40,-7.5,23.75,3000,0.18,0.1,0,0,0.1,0.1,0
Jermaine Burton,WR,CIN,PHI,-132,48,-2,25,3000,0.35,0.1,0,0,0.2,0.2,0.1
Velus Jones,WR,CHI,WAS,-135,43.5,-2.5,23,3000,0.28,0.1,0,0,0.2,0.2,0.1
Devin Culp,TE,TB,ATL,119,46,2.5,21.75,2500,0.34,0.1,0,0,0.2,0.2,0.1
Devontez Walker,WR,BAL,CLE,-441,44.5,-9,26.75,3000,0.36,0.1,0,0,0.2,0.2,0.1
Raheem Blackshear,RB,CAR,DEN,348,43.5,9,17.25,4000,0.47,0.1,0,0.3,0.3,0.6,0.2
Julius Chestnut,RB,TEN,DET,447,45.5,11,17.25,4100,0.23,0.1,0,0.3,0.1,0.4,0.1
Isaiah Davis,RB,NYJ,NE,-352,41.5,-7.5,24.5,4000,0.49,0.1,0,0.3,0.2,0.5,0.1
Myles Gaskin,RB,MIN,LAR,-153,48,-3,25.5,4600,0.26,0.1,0,0.4,0.1,0.5,0.1
Eric Saubert,TE,SF,DAL,-216,46,-4.5,25.25,2500,0.26,0.1,0,0,0.2,0.2,0.1
Rasheen Ali,RB,BAL,CLE,-441,44.5,-9,26.75,4000,0.52,0.1,0,0.4,0.2,0.6,0.2
Kenny McIntosh,RB,SEA,BUF,142,47,3,22,4000,0.52,0.1,0,0.7,0.2,0.9,0.2
Will Shipley,RB,PHI,CIN,111,48,2,23,4000,0.54,0.1,0,0.3,0.2,0.5,0.1
Malachi Corley,WR,NYJ,NE,-352,41.5,-7.5,24.5,3000,0.19,0.1,0,0,0.1,0.1,0
Jarrett Stidham,QB,DEN,CAR,-460,43.5,-9,26.25,4500,0,0,0,0,0,0,0
Travis Homer,RB,CHI,WAS,-135,43.5,-2.5,23,4000,0,0,0,0,0,0,0
Reggie Gilliam,RB,BUF,SEA,-173,47,-3,25,4000,0,0,0,0,0,0,0
Marcedes Lewis,TE,CHI,WAS,-135,43.5,-2.5,23,2500,0,0,0,0,0,0,0
Xavier Weaver,WR,ARI,MIA,139,46.5,3,21.75,3000,0,0,0,0,0,0,0
Bryce Ford-Wheaton,WR,NYG,PIT,233,36.5,6.5,15,3000,0,0,0,0,0,0,0
Antoine Green,WR,DET,TEN,-622,45.5,-11,28.25,3000,0,0,0,0,0,0,0
Case Keenum,QB,HOU,IND,-244,46,-5.5,25.75,4000,0,0,0,0,0,0,0
David Martin-Robinson,TE,TEN,DET,447,45.5,11,17.25,2500,0,0,0,0,0,0,0
Trayveon Williams,RB,CIN,PHI,-132,48,-2,25,4000,0,0,0,0,0,0,0
Deshaun Watson,QB,CLE,BAL,342,44.5,9,17.75,4700,0,0,0,0,0,0,0
British Brooks,RB,HOU,IND,-244,46,-5.5,25.75,4000,0,0,0,0,0,0,0
Geoff Swaim,TE,CLE,BAL,342,44.5,9,17.75,2500,0,0,0,0,0,0,0
John Stephens,TE,DAL,SF,176,46,4.5,20.75,2500,0,0,0,0,0,0,0
Taylor Heinicke,QB,LAC,NO,-351,40,-7.5,23.75,4900,0,0,0,0,0,0,0
Darrynton Evans,RB,BUF,SEA,-173,47,-3,25,4000,0,0,0,0,0,0,0
Nick Vannett,TE,TEN,DET,447,45.5,11,17.25,2500,0,0,0,0,0,0,0
Evan Deckers,TE,TB,ATL,119,46,2.5,21.75,2500,0,0,0,0,0,0,0
Rashee Rice,WR,KC,LV,-523,41.5,-10,25.75,3000,0,0,0,0,0,0,0
Josiah Deguara,TE,JAX,GB,179,49,4.5,22.25,2500,0,0,0,0,0,0,0
Brevyn Spann-Ford,TE,DAL,SF,176,46,4.5,20.75,2500,0,0,0,0,0,0,0
Patrick Murtagh,TE,JAX,GB,179,49,4.5,22.25,2500,0,0,0,0,0,0,0
Michael Penix,QB,ATL,TB,-142,46,-2.5,24.25,5200,0,0,0,0,0,0,0
Joshua Dobbs,QB,SF,DAL,-216,46,-4.5,25.25,4000,0,0,0,0,0,0,0
C.J. Ham,RB,MIN,LAR,-153,48,-3,25.5,4000,0,0,0,0,0,0,0
River Cracraft,WR,MIA,ARI,-168,46.5,-3,24.75,3000,0,0,0,0,0,0,0
Gunner Olszewski,WR,NYG,PIT,233,36.5,6.5,15,3000,0,0,0,0,0,0,0
Ian Wheeler,RB,CHI,WAS,-135,43.5,-2.5,23,4000,0,0,0,0,0,0,0
Cody Schrader,RB,LAR,MIN,128,48,3,22.5,4000,0.17,0,0,0.1,0.1,0.2,0.1
Adam Thielen,WR,CAR,DEN,348,43.5,9,17.25,4700,0,0,0,0,0,0,0
Joe Milton,QB,NE,NYJ,275,41.5,7.5,17,4000,0,0,0,0,0,0,0
Isaiah Williams,WR,DET,TEN,-622,45.5,-11,28.25,3000,0,0,0,0,0,0,0
Kyle Allen,QB,PIT,NYG,-292,36.5,-6.5,21.5,4000,0,0,0,0,0,0,0
Nyheim Hines,RB,CLE,BAL,342,44.5,9,17.75,4000,0,0,0,0,0,0,0
DJ Chark,WR,LAC,NO,-351,40,-7.5,23.75,4000,0,0,0,0,0,0,0
Nick Mullens,QB,MIN,LAR,-153,48,-3,25.5,4100,0,0,0,0,0,0,0
Jamison Crowder,WR,WAS,CHI,113,43.5,2.5,20.5,3000,0,0,0,0,0,0,0
Kameron Johnson,WR,TB,ATL,119,46,2.5,21.75,3000,0,0,0,0,0,0,0
Drew Lock,QB,NYG,PIT,233,36.5,6.5,15,4800,0,0,0,0,0,0,0
Colson Yankoff,TE,WAS,CHI,113,43.5,2.5,20.5,2500,0,0,0,0,0,0,0
Chris Collier,RB,BAL,CLE,-441,44.5,-9,26.75,4000,0,0,0,0,0,0,0
Jimmy Garoppolo,QB,LAR,MIN,128,48,3,22.5,4500,0,0,0,0,0,0,0
Brandon Aiyuk,WR,SF,DAL,-216,46,-4.5,25.25,6300,0,0,0,0,0,0,0
Ainias Smith,WR,PHI,CIN,111,48,2,23,3000,0,0,0,0,0,0,0
JuJu Smith-Schuster,WR,KC,LV,-523,41.5,-10,25.75,4500,0,0,0,0,0,0,0
Jordan Travis,QB,NYJ,NE,-352,41.5,-7.5,24.5,4000,0,0,0,0,0,0,0
Carson Wentz,QB,KC,LV,-523,41.5,-10,25.75,5000,0,0,0,0,0,0,0
MarShawn Lloyd,RB,GB,JAX,-220,49,-4.5,26.75,4700,0,0,0,0,0,0,0
Brandin Cooks,WR,DAL,SF,176,46,4.5,20.75,5000,0,0,0,0,0,0,0
Mitchell Trubisky,QB,BUF,SEA,-173,47,-3,25,5300,0,0,0,0,0,0,0
Jaaron Hayek,WR,KC,LV,-523,41.5,-10,25.75,3000,0,0,0,0,0,0,0
Joe Flacco,QB,IND,HOU,198,46,5.5,20.25,5800,0,0,0,0,0,0,0
Brandon Allen,QB,SF,DAL,-216,46,-4.5,25.25,4000,0,0,0,0,0,0,0
KhaDarel Hodge,WR,ATL,TB,-142,46,-2.5,24.25,3000,0,0,0,0,1,1,0.3
Anthony Firkser,TE,NYJ,NE,-352,41.5,-7.5,24.5,2500,0,0,0,0,0,0,0
Ross Dwelley,TE,ATL,TB,-142,46,-2.5,24.25,2500,0,0,0,0,0,0,0
JaQuae Jackson,WR,NE,NYJ,275,41.5,7.5,17,3000,0,0,0,0,0,0,0
AJ Dillon,RB,GB,JAX,-220,49,-4.5,26.75,4000,0,0,0,0,0,0,0
Tyrod Taylor,QB,NYJ,NE,-352,41.5,-7.5,24.5,5200,0,0,0,0,0,0,0
Keilan Robinson,RB,JAX,GB,179,49,4.5,22.25,4000,0,0,0,0,0,0,0
Steven Sims,WR,HOU,IND,-244,46,-5.5,25.75,3000,0,0,0,0,0,0,0
David White,WR,JAX,GB,179,49,4.5,22.25,3000,0,0,0,0,0,0,0
Tahj Washington,WR,MIA,ARI,-168,46.5,-3,24.75,3000,0,0,0,0,0,0,0
Spencer Rattler,QB,NO,LAC,277,40,7.5,16.25,4600,0,0,0,0,0,0,0
Deonte Harty,WR,BAL,CLE,-441,44.5,-9,26.75,3000,0,0,0,0,0,0,0
Marquez Valdes-Scantling,WR,NO,LAC,277,40,7.5,16.25,3100,0,0,0,0,0,0,0
Jacoby Brissett,QB,NE,NYJ,275,41.5,7.5,17,4300,0,0,0,0,0,0,0
Jermaine Jackson,WR,NO,LAC,277,40,7.5,16.25,3000,0,0,0,0,0,0,0
J.J. McCarthy,QB,MIN,LAR,-153,48,-3,25.5,4000,0,0,0,0,0,0,0
Albert Okwuegbunam,TE,PHI,CIN,111,48,2,23,2500,0,0,0,0,0,0,0
Brett Rypien,QB,MIN,LAR,-153,48,-3,25.5,4000,0,0,0,0,0,0,0
Josh Reynolds,WR,DEN,CAR,-460,43.5,-9,26.25,3000,0,0,0,0,0,0,0
Chase Edmonds,RB,TB,ATL,119,46,2.5,21.75,4000,0,0,0,0,0,0,0
Jeff Driskel,QB,WAS,CHI,113,43.5,2.5,20.5,4000,0,0,0,0,0,0,0
Jeff Foreman,WR,LV,KC,387,41.5,10,15.75,3000,0,0,0,0,0,0,0
Braxton Berrios,WR,MIA,ARI,-168,46.5,-3,24.75,3300,0,0,0,0,0,0,0
Khari Blasingame,RB,CHI,WAS,-135,43.5,-2.5,23,4000,0,0,0,0,0,0,0
Hendon Hooker,QB,DET,TEN,-622,45.5,-11,28.25,4000,0,0,0,0,0,0,0
Ko Kieft,TE,TB,ATL,119,46,2.5,21.75,2500,0,0,0,0,0,0,0
Tyler Huntley,QB,MIA,ARI,-168,46.5,-3,24.75,5100,0,0,0,0,0,0,0
Devin Duvernay,WR,JAX,GB,179,49,4.5,22.25,3000,0,0,0,0,0,0,0
Tyler Higbee,TE,LAR,MIN,128,48,3,22.5,3300,0,0,0,0,0,0,0
Gus Edwards,RB,LAC,NO,-351,40,-7.5,23.75,4000,0,0,0,0,0,0,0
Cal Adomitis,TE,CIN,PHI,-132,48,-2,25,2500,0,0,0,0,0,0,0
Hollywood Brown,WR,KC,LV,-523,41.5,-10,25.75,3000,0,0,0,0,0,0,0
Marcus Mariota,QB,WAS,CHI,113,43.5,2.5,20.5,5300,0,0,0,0,0,0,0
Dareke Young,WR,SEA,BUF,142,47,3,22,3000,0,0,0,0,0,0,0
Justin Fields,QB,PIT,NYG,-292,36.5,-6.5,21.5,6000,0,0,0,0,0,0,0
Patrick Scales,TE,CHI,WAS,-135,43.5,-2.5,23,2500,0,0,0,0,0,0,0
Kyle Trask,QB,TB,ATL,119,46,2.5,21.75,4700,0,0,0,0,0,0,0
Alec Ingold,RB,MIA,ARI,-168,46.5,-3,24.75,4000,0,0,0,0,0,0,0
Rodney Williams,TE,PIT,NYG,-292,36.5,-6.5,21.5,2500,0,0,0,0,0,0,0
Dorian Thompson-Robinson,QB,CLE,BAL,342,44.5,9,17.75,4700,0,0,0,0,0,0,0
Israel Abanikanda,RB,NYJ,NE,-352,41.5,-7.5,24.5,4000,0.16,0,0,0.1,0.1,0.2,0.1
Chris Godwin,WR,TB,ATL,119,46,2.5,21.75,7600,0,0,0,0,0,0,0
Mike Evans,WR,TB,ATL,119,46,2.5,21.75,7300,0,0,0,0,0,0,0
Cooper Rush,QB,DAL,SF,176,46,4.5,20.75,4500,0,0,0,0,0,0,0
Tim Boyle,QB,MIA,ARI,-168,46.5,-3,24.75,4600,0,0,0,0,0,0,0
Alex Bachman,WR,LV,KC,387,41.5,10,15.75,3000,0,0,0,0,0,0,0
Adam Prentice,RB,NO,LAC,277,40,7.5,16.25,4000,0,0,0,0,0,0,0
Bryce Young,QB,CAR,DEN,348,43.5,9,17.25,4900,0,0,0,0,0,0,0
Zach Wood,TE,NO,LAC,277,40,7.5,16.25,2500,0,0,0,0,0,0,0
Kenny Pickett,QB,PHI,CIN,111,48,2,23,4900,0,0,0,0,0,0,0
Patrick Ricard,RB,BAL,CLE,-441,44.5,-9,26.75,4000,0,0,0,0,0,0,0
Keaton Mitchell,RB,BAL,CLE,-441,44.5,-9,26.75,4000,0,0,0,0,0,0,0
Desmond Ridder,QB,LV,KC,387,41.5,10,15.75,4900,0,0,0,0,0,0,0
Nick Muse,TE,MIN,LAR,-153,48,-3,25.5,2500,0,0,0,0,0,0,0
Teagan Quitoriano,TE,HOU,IND,-244,46,-5.5,25.75,2500,0,0,0,0,0,0,0
Sam Howell,QB,SEA,BUF,142,47,3,22,5400,0,0,0,0,0,0,0
John FitzPatrick,TE,GB,JAX,-220,49,-4.5,26.75,2500,0,0,0,0,0,0,0
Malik Willis,QB,GB,JAX,-220,49,-4.5,26.75,5000,0,0,0,0,0,0,0
Treylon Burks,WR,TEN,DET,447,45.5,11,17.25,3000,0,0,0,0,0,0,0
Rashid Shaheed,WR,NO,LAC,277,40,7.5,16.25,3000,0,0,0,0,0,0,0
Thomas Odukoya,TE,TEN,DET,447,45.5,11,17.25,2500,0,0,0,0,0,0,0
Jameson Williams,WR,DET,TEN,-622,45.5,-11,28.25,5900,0,0,0,0,0,0,0
Britain Covey,WR,PHI,CIN,111,48,2,23,3000,0,0,0,0,0,0,0
Avery Williams,RB,ATL,TB,-142,46,-2.5,24.25,4000,0,0,0,0,0,0,0
Irvin Charles,WR,NYJ,NE,-352,41.5,-7.5,24.5,3000,0,0,0,0,0,0,0
Isiah Pacheco,RB,KC,LV,-523,41.5,-10,25.75,6800,0,0,0,0,0,0,0
Bailey Zappe,QB,CLE,BAL,342,44.5,9,17.75,4000,0,0,0,0,0,0,0
Skylar Thompson,QB,MIA,ARI,-168,46.5,-3,24.75,4600,0,0,0,0,0,0,0
Tanner Conner,TE,MIA,ARI,-168,46.5,-3,24.75,2500,0,0,0,0,0,0,0
Nsimba Webster,WR,CHI,WAS,-135,43.5,-2.5,23,3000,0,0,0,0,0,0,0
Jake Tonges,TE,SF,DAL,-216,46,-4.5,25.25,2500,0,0,0,0,0,0,0
Josh Johnson,QB,BAL,CLE,-441,44.5,-9,26.75,5000,0,0,0,0,0,0,0
David Bell,WR,CLE,BAL,342,44.5,9,17.75,3000,0,0,0,0,0,0,0
Ben Skowronek,WR,PIT,NYG,-292,36.5,-6.5,21.5,3000,0,0,0,0,0,0,0
Tyler Badie,RB,DEN,CAR,-460,43.5,-9,26.25,4000,0,0,0,0,0,0,0
Eric Tomlinson,TE,LAC,NO,-351,40,-7.5,23.75,2500,0,0,0,0,0,0,0
Juwann Winfree,WR,IND,HOU,198,46,5.5,20.25,3000,0,0,0,0,0,0,0
Owen Wright,RB,BAL,CLE,-441,44.5,-9,26.75,4000,0,0,0,0,0,0,0
Tommy DeVito,QB,NYG,PIT,233,36.5,6.5,15,4000,0,0,0,0,0,0,0
Stephen Carlson,TE,CHI,WAS,-135,43.5,-2.5,23,2500,0,0,0,0,0,0,0
Chris Evans,RB,CIN,PHI,-132,48,-2,25,4000,0,0,0,0,0,0,0
Grant DuBose,WR,MIA,ARI,-168,46.5,-3,24.75,3000,0,0,0,0,0,0,0
Jake Browning,QB,CIN,PHI,-132,48,-2,25,4900,0,0,0,0,0,0,0
Luke Musgrave,TE,GB,JAX,-220,49,-4.5,26.75,2500,0,0,0,0,0,0,0
Aidan O'Connell,QB,LV,KC,387,41.5,10,15.75,4800,0,0,0,0,0,0,0
Parker Hesse,TE,DET,TEN,-622,45.5,-11,28.25,2500,0,0,0,0,0,0,0
Feleipe Franks,TE,CAR,DEN,348,43.5,9,17.25,2500,0,0,0,0,0,0,0
Michael Mayer,TE,LV,KC,387,41.5,10,15.75,2500,0,0,0,0,0,0,0
John Samuel Shenker,TE,LV,KC,387,41.5,10,15.75,2500,0,0,0,0,0,0,0
Nate Adkins,TE,DEN,CAR,-460,43.5,-9,26.25,2500,0,0,0,0,0,0,0
Chris Brooks,RB,GB,JAX,-220,49,-4.5,26.75,4000,0,0,0,0,0,0,0
Andrew DePaola,TE,MIN,LAR,-153,48,-3,25.5,2500,0,0,0,0,0,0,0
Jelani Woods,TE,IND,HOU,198,46,5.5,20.25,2500,0,0,0,0,0,0,0
Dalton Keene,TE,HOU,IND,-244,46,-5.5,25.75,2500,0,0,0,0,0,0,0
Julian Hill,TE,MIA,ARI,-168,46.5,-3,24.75,2500,0,0,0,0,0,0,0
Tanner McKee,QB,PHI,CIN,111,48,2,23,4000,0,0,0,0,0,0,0
Brady Russell,TE,SEA,BUF,142,47,3,22,2500,0,0,0,0,0,0,0
Stetson Bennett,QB,LAR,MIN,128,48,3,22.5,4000,0,0,0,0,0,0,0
Michael Burton,RB,DEN,CAR,-460,43.5,-9,26.25,4000,0,0,0,0,0,0,0
Chris Manhertz,TE,NYG,PIT,233,36.5,6.5,15,2500,0,0,0,0,0,0,0
Puka Nacua,WR,LAR,MIN,128,48,3,22.5,6700,0,0,0,0,0,0,0
Xavier Smith,WR,LAR,MIN,128,48,3,22.5,3000,0,0,0,0,0,0,0
Malik Taylor,WR,NYJ,NE,-352,41.5,-7.5,24.5,3000,0,0,0,0,0,0,0
Robert Burns,RB,ATL,TB,-142,46,-2.5,24.25,4000,0,0,0,0,0,0,0
Tyson Bagent,QB,CHI,WAS,-135,43.5,-2.5,23,4000,0,0,0,0,0,0,0
Travis Vokolek,TE,ARI,MIA,139,46.5,3,21.75,2500,0,0,0,0,0,0,0
Rakim Jarrett,WR,TB,ATL,119,46,2.5,21.75,3000,0,0,0,0,0,0,0
Mac Jones,QB,JAX,GB,179,49,4.5,22.25,5100,0,0,0,0,0,0,0
James Winchester,TE,KC,LV,-523,41.5,-10,25.75,2500,0,0,0,0,0,0,0
Anthony Schwartz,WR,MIA,ARI,-168,46.5,-3,24.75,3000,0,0,0,0,0,0,0
Shane Buechele,QB,BUF,SEA,-173,47,-3,25,4000,0,0,0,0,0,0,0
Evan Hull,RB,IND,HOU,198,46,5.5,20.25,4000,0,0,0,0,0,0,0
Mitchell Fraboni,TE,DEN,CAR,-460,43.5,-9,26.25,2500,0,0,0,0,0,0,0
Brevin Jordan,TE,HOU,IND,-244,46,-5.5,25.75,2500,0,0,0,0,0,0,0
Tyler Davis,TE,GB,JAX,-220,49,-4.5,26.75,2500,0,0,0,0,0,0,0
Nico Collins,WR,HOU,IND,-244,46,-5.5,25.75,7900,0,0,0,0,0,0,0
Davis Mills,QB,HOU,IND,-244,46,-5.5,25.75,4900,0,0,0,0,0,0,0
Kenny Yeboah,TE,NYJ,NE,-352,41.5,-7.5,24.5,2500,0,0,0,0,0,0,0
Zach Wilson,QB,DEN,CAR,-460,43.5,-9,26.25,4000,0,0,0,0,0,0,0
Trey Lance,QB,DAL,SF,176,46,4.5,20.75,4000,0,0,0,0,0,0,0
Ben Sims,TE,GB,JAX,-220,49,-4.5,26.75,2600,0,0,0,0,0,0,0
Will Levis,QB,TEN,DET,447,45.5,11,17.25,4400,0,0,0,0,0,0,0
Jake Haener,QB,NO,LAC,277,40,7.5,16.25,4600,0,0,0,0,0,0,0
Easton Stick,QB,LAC,NO,-351,40,-7.5,23.75,4400,0,0,0,0,0,0,0
Colton Dowell,WR,TEN,DET,447,45.5,11,17.25,3000,0,0,0,0,0,0,0
Tyler Ott,TE,WAS,CHI,113,43.5,2.5,20.5,2500,0,0,0,0,0,0,0
Sam Ehlinger,QB,IND,HOU,198,46,5.5,20.25,4000,0,0,0,0,0,0,0
Brayden Willis,TE,SF,DAL,-216,46,-4.5,25.25,2500,0,0,0,0,0,0,0
Rondale Moore,WR,ATL,TB,-142,46,-2.5,24.25,3000,0,0,0,0,0,0,0
Clayton Tune,QB,ARI,MIA,139,46.5,3,21.75,4400,0,0,0,0,0,0,0
Elijah Mitchell,RB,SF,DAL,-216,46,-4.5,25.25,4000,0,0,0,0,0,0,0
Christian McCaffrey,RB,SF,DAL,-216,46,-4.5,25.25,8000,0,0,0,0,0,0,0
